(51.758331, -1.259959) 
(51.758354, -1.25996) 
(51.758368, -1.259954) 
(51.758391, -1.25995) 
(51.758402, -1.259953) 
(51.758425, -1.259948) 
(51.758442, -1.259947) 
(51.758465, -1.259954) 
(51.758497, -1.259961) 
(51.758509, -1.25995) 
(51.758523, -1.259959) 
(51.758529, -1.259953) 
(51.758563, -1.259952) 
(51.758578, -1.259948) 
(51.758606, -1.259971) 
(51.758616, -1.259961) 
(51.758652, -1.259954) 
(51.758666, -1.259953) 
(51.758683, -1.259952) 
(51.7587, -1.259953) 
(51.758732, -1.259956) 
(51.758748, -1.259955) 
(51.758765, -1.259957) 
(51.758781, -1.259958) 
(51.758813, -1.259957) 
(51.758831, -1.259957) 
(51.758849, -1.25996) 
(51.758869, -1.25996) 
(51.758907, -1.259961) 
(51.758924, -1.259958) 
(51.75894, -1.259957) 
(51.758962, -1.259965) 
(51.758981, -1.259967) 
(51.759016, -1.259955) 
(51.759035, -1.259958) 
(51.759058, -1.259975) 
(51.759081, -1.259971) 
(51.759099, -1.259971) 
(51.759111, -1.259964) 
(51.759089, -1.260084) 
(51.759135, -1.260039) 
(51.759153, -1.260037) 
(51.759207, -1.259993) 
(51.75916, -1.260059) 
(51.759245, -1.259991) 
(51.759236, -1.260023) 
(51.759291, -1.259995) 
(51.759297, -1.260007) 
(51.759317, -1.260014) 
(51.759325, -1.260034) 
(51.759343, -1.260009) 
(51.759364, -1.260034) 
(51.759385, -1.260029) 
(51.759385, -1.260029) 
(51.759403, -1.260041) 
(51.75943, -1.260026) 
(51.759451, -1.260031) 
(51.759477, -1.26004) 
(51.759477, -1.26004) 
(51.759501, -1.260042) 
(51.759522, -1.26006) 
(51.75955, -1.260051) 
(51.759566, -1.260056) 
(51.759579, -1.260052) 
(51.759602, -1.260045) 
(51.759613, -1.260055) 
(51.759637, -1.260065) 
(51.759639, -1.260091) 
(51.759653, -1.260097) 
(51.759682, -1.260087) 
(51.759703, -1.260092) 
(51.759714, -1.260107) 
(51.759737, -1.260105) 
(51.759737, -1.260105) 
(51.759755, -1.26011) 
(51.75978, -1.260112) 
(51.7598, -1.260114) 
(51.759816, -1.260123) 
(51.759848, -1.260121) 
(51.759869, -1.260125) 
(51.759888, -1.260132) 
(51.759901, -1.260131) 
(51.75992, -1.260135) 
(51.759939, -1.260138) 
(51.75996, -1.260138) 
(51.759981, -1.260141) 
(51.760001, -1.260149) 
(51.760015, -1.260147) 
(51.760039, -1.260148) 
(51.760065, -1.260145) 
(51.760083, -1.260149) 
(51.760112, -1.260135) 
(51.760122, -1.260136) 
(51.760122, -1.260136) 
(51.760159, -1.260165) 
(51.760153, -1.260205) 
(51.76018, -1.260221) 
(51.760191, -1.260219) 
(51.760191, -1.260219) 
(51.760191, -1.260219) 
(51.760191, -1.260219) 
(51.760262, -1.260181) 
(51.760288, -1.260169) 
(51.760315, -1.260161) 
(51.760336, -1.260162) 
(51.760358, -1.260159) 
(51.760372, -1.260171) 
(51.760394, -1.260168) 
(51.760419, -1.260171) 
(51.760438, -1.260167) 
(51.760457, -1.260168) 
(51.760476, -1.260156) 
(51.760496, -1.260159) 
(51.760513, -1.260221) 
(51.760537, -1.260206) 
(51.760563, -1.260196) 
(51.760589, -1.260171) 
(51.760622, -1.260179) 
(51.760639, -1.260175) 
(51.760654, -1.260193) 
(51.760673, -1.26019) 
(51.760708, -1.26019) 
(51.760725, -1.260191) 
(51.76074, -1.260196) 
(51.760755, -1.260199) 
(51.760787, -1.260197) 
(51.760794, -1.260225) 
(51.760811, -1.260224) 
(51.760826, -1.260222) 
(51.760858, -1.260223) 
(51.760875, -1.260219) 
(51.760888, -1.260221) 
(51.760912, -1.260234) 
(51.760935, -1.260242) 
(51.76095, -1.260238) 
(51.760969, -1.260247) 
(51.760989, -1.260233) 
(51.761016, -1.260221) 
(51.761025, -1.260222) 
(51.761045, -1.260217) 
(51.761068, -1.260219) 
(51.761094, -1.260222) 
(51.761105, -1.260235) 
(51.761125, -1.260242) 
(51.76114, -1.260244) 
(51.761173, -1.260233) 
(51.761193, -1.260247) 
(51.761206, -1.260257) 
(51.761219, -1.26026) 
(51.761247, -1.260246) 
(51.761259, -1.260256) 
(51.761278, -1.260267) 
(51.761296, -1.26027) 
(51.761312, -1.260272) 
(51.761332, -1.260274) 
(51.761352, -1.26027) 
(51.761367, -1.26027) 
(51.761383, -1.260273) 
(51.761409, -1.260281) 
(51.761422, -1.260281) 
(51.761444, -1.260284) 
(51.761459, -1.260286) 
(51.761479, -1.260288) 
(51.761502, -1.260296) 
(51.761522, -1.260294) 
(51.761533, -1.260291) 
(51.761555, -1.260307) 
(51.761575, -1.260314) 
(51.761598, -1.260327) 
(51.761583, -1.260375) 
(51.761602, -1.260378) 
(51.761614, -1.260381) 
(51.761637, -1.260386) 
(51.761653, -1.26039) 
(51.761661, -1.260346) 
(51.761687, -1.260353) 
(51.761703, -1.260357) 
(51.76172, -1.260361) 
(51.761783, -1.260345) 
(51.7618, -1.260349) 
(51.761823, -1.260351) 
(51.761843, -1.260343) 
(51.761859, -1.260338) 
(51.761871, -1.260322) 
(51.761882, -1.260304) 
(51.761891, -1.260286) 
(51.761898, -1.260263) 
(51.761904, -1.260238) 
(51.761906, -1.260205) 
(51.761908, -1.260174) 
(51.761906, -1.260145) 
(51.761903, -1.26011) 
(51.761897, -1.26008) 
(51.761891, -1.26005) 
(51.761888, -1.260037) 
(51.761879, -1.26001) 
(51.76187, -1.259983) 
(51.761857, -1.259961) 
(51.761843, -1.259937) 
(51.761827, -1.259918) 
(51.761818, -1.259908) 
(51.761797, -1.259888) 
(51.761775, -1.259871) 
(51.761763, -1.259864) 
(51.761738, -1.259852) 
(51.761726, -1.259846) 
(51.7617, -1.259834) 
(51.761687, -1.259827) 
(51.761673, -1.25982) 
(51.761645, -1.259807) 
(51.76163, -1.259798) 
(51.761616, -1.259792) 
(51.761602, -1.259784) 
(51.761571, -1.259767) 
(51.761556, -1.259759) 
(51.761541, -1.259751) 
(51.761525, -1.259743) 
(51.761491, -1.25973) 
(51.761475, -1.259721) 
(51.761458, -1.259712) 
(51.761425, -1.259692) 
(51.761408, -1.259681) 
(51.761392, -1.25967) 
(51.76136, -1.259646) 
(51.761342, -1.259637) 
(51.76131, -1.259613) 
(51.761292, -1.259603) 
(51.761276, -1.259591) 
(51.761242, -1.259566) 
(51.761232, -1.259543) 
(51.761205, -1.259548) 
(51.761191, -1.25953) 
(51.761164, -1.259492) 
(51.761164, -1.259492) 
(51.761133, -1.259461) 
(51.761109, -1.25946) 
(51.761093, -1.259445) 
(51.761076, -1.259433) 
(51.761076, -1.259433) 
(51.761059, -1.259419) 
(51.76104, -1.259409) 
(51.761026, -1.259391) 
(51.760994, -1.25936) 
(51.760994, -1.25936) 
(51.760982, -1.25933) 
(51.760966, -1.259314) 
(51.760953, -1.259295) 
(51.760938, -1.259278) 
(51.760874, -1.259324) 
(51.760858, -1.259308) 
(51.760844, -1.25929) 
(51.760828, -1.259274) 
(51.760814, -1.259256) 
(51.760798, -1.259238) 
(51.760814, -1.259189) 
(51.76077, -1.259201) 
(51.760842, -1.259013) 
(51.760762, -1.259104) 
(51.760747, -1.259086) 
(51.760734, -1.259065) 
(51.760703, -1.259029) 
(51.760693, -1.259004) 
(51.760674, -1.258994) 
(51.760644, -1.258957) 
(51.76063, -1.258935) 
(51.760604, -1.258896) 
(51.76059, -1.258875) 
(51.760576, -1.258859) 
(51.760561, -1.258837) 
(51.760543, -1.258825) 
(51.760512, -1.258794) 
(51.760499, -1.25877) 
(51.760483, -1.258756) 
(51.76047, -1.258735) 
(51.76044, -1.258701) 
(51.760426, -1.258686) 
(51.760399, -1.258649) 
(51.760387, -1.258628) 
(51.760368, -1.25861) 
(51.760353, -1.258592) 
(51.760333, -1.258555) 
(51.760319, -1.258537) 
(51.760304, -1.258525) 
(51.76029, -1.258507) 
(51.760265, -1.258465) 
(51.760234, -1.258478) 
(51.760226, -1.258446) 
(51.760208, -1.258433) 
(51.760183, -1.258392) 
(51.760174, -1.258366) 
(51.760163, -1.258344) 
(51.760149, -1.258324) 
(51.760129, -1.258276) 
(51.760117, -1.258255) 
(51.760104, -1.258235) 
(51.760091, -1.258214) 
(51.760065, -1.258172) 
(51.760053, -1.25815) 
(51.76004, -1.258129) 
(51.760028, -1.258109) 
(51.760002, -1.258068) 
(51.759992, -1.258046) 
(51.759982, -1.258023) 
(51.759953, -1.257984) 
(51.759954, -1.257941) 
(51.759933, -1.257941) 
(51.759928, -1.257907) 
(51.759896, -1.25788) 
(51.759887, -1.257858) 
(51.759873, -1.257839) 
(51.759879, -1.25779) 
(51.759844, -1.257774) 
(51.759843, -1.257737) 
(51.759824, -1.257732) 
(51.759825, -1.257692) 
(51.759805, -1.25765) 
(51.759794, -1.257631) 
(51.759785, -1.257609) 
(51.759761, -1.257613) 
(51.759743, -1.257572) 
(51.759733, -1.257551) 
(51.759716, -1.257542) 
(51.759706, -1.257523) 
(51.759682, -1.25749) 
(51.759671, -1.257473) 
(51.759664, -1.257449) 
(51.759658, -1.257425) 
(51.759624, -1.257409) 
(51.759608, -1.257398) 
(51.7596, -1.257379) 
(51.759592, -1.257347) 
(51.759518, -1.257386) 
(51.759528, -1.257342) 
(51.75953, -1.257309) 
(51.759511, -1.257305) 
(51.759491, -1.257274) 
(51.759489, -1.257251) 
(51.759478, -1.257235) 
(51.759468, -1.257223) 
(51.759443, -1.257216) 
(51.759443, -1.257216) 
(51.759443, -1.257216) 
(51.759404, -1.257174) 
(51.759373, -1.257159) 
(51.759353, -1.257159) 
(51.75934, -1.25715) 
(51.759324, -1.257145) 
(51.759295, -1.257129) 
(51.75928, -1.257128) 
(51.759269, -1.257132) 
(51.759259, -1.257119) 
(51.759226, -1.257099) 
(51.759208, -1.257084) 
(51.759154, -1.257187) 
(51.759172, -1.257079) 
(51.759146, -1.257061) 
(51.759136, -1.257047) 
(51.759107, -1.257069) 
(51.759158, -1.256934) 
(51.759158, -1.256934) 
(51.759103, -1.256974) 
(51.759103, -1.256974) 
(51.759103, -1.256974) 
(51.759103, -1.256974) 
(51.758996, -1.256992) 
(51.758975, -1.256962) 
(51.758959, -1.256956) 
(51.758959, -1.256956) 
(51.758959, -1.256956) 
(51.758901, -1.256935) 
(51.75888, -1.256904) 
(51.758863, -1.256916) 
(51.758849, -1.256911) 
(51.75883, -1.256912) 
(51.758801, -1.256906) 
(51.758793, -1.256912) 
(51.758763, -1.256886) 
(51.758738, -1.256859) 
(51.758729, -1.256859) 
(51.758708, -1.256836) 
(51.758663, -1.25686) 
(51.758656, -1.256847) 
(51.758638, -1.256862) 
(51.758638, -1.256862) 
(51.758609, -1.256805) 
(51.758596, -1.256802) 
(51.758596, -1.256802) 
(51.758596, -1.256802) 
(51.758596, -1.256802) 
(51.758596, -1.256802) 
(51.758596, -1.256802) 
(51.758596, -1.256802) 
(51.758596, -1.256802) 
(51.758444, -1.256719) 
(51.758438, -1.2567) 
(51.758409, -1.256703) 
(51.7584, -1.256677) 
(51.758366, -1.256692) 
(51.75836, -1.256674) 
(51.75834, -1.256674) 
(51.758317, -1.256662) 
(51.758307, -1.256632) 
(51.75829, -1.256625) 
(51.758269, -1.256624) 
(51.758261, -1.256608) 
(51.75822, -1.256611) 
(51.758223, -1.256593) 
(51.758203, -1.256585) 
(51.758179, -1.256571) 
(51.758159, -1.256562) 
(51.758143, -1.256549) 
(51.758134, -1.256542) 
(51.75811, -1.256531) 
(51.758093, -1.256522) 
(51.758066, -1.256564) 
(51.758061, -1.2565) 
(51.758045, -1.256504) 
(51.758026, -1.256492) 
(51.758015, -1.256475) 
(51.757998, -1.256461) 
(51.757983, -1.256452) 
(51.757958, -1.256444) 
(51.757933, -1.256432) 
(51.757932, -1.256422) 
(51.757914, -1.256416) 
(51.757886, -1.256407) 
(51.757858, -1.256398) 
(51.757855, -1.256392) 
(51.757841, -1.256392) 
(51.757806, -1.256345) 
(51.757815, -1.256345) 
(51.757806, -1.256315) 
(51.757775, -1.256301) 
(51.757747, -1.256292) 
(51.757741, -1.25628) 
(51.757724, -1.256276) 
(51.757707, -1.256263) 
(51.757693, -1.25624) 
(51.757683, -1.256216) 
(51.757674, -1.256196) 
(51.757676, -1.256158) 
(51.75766, -1.256123) 
(51.757675, -1.25608) 
(51.757695, -1.256053) 
(51.757705, -1.256016) 
(51.757706, -1.256002) 
(51.757713, -1.255971) 
(51.75772, -1.255941) 
(51.757727, -1.255909) 
(51.757737, -1.25588) 
(51.75774, -1.255866) 
(51.757746, -1.25583) 
(51.75776, -1.255794) 
(51.757767, -1.255777) 
(51.757772, -1.255742) 
(51.757768, -1.255726) 
(51.757781, -1.255688) 
(51.757778, -1.255672) 
(51.757786, -1.255635) 
(51.757791, -1.255596) 
(51.757794, -1.255574) 
(51.757805, -1.25554) 
(51.757807, -1.255515) 
(51.75782, -1.2555) 
(51.757824, -1.255459) 
(51.757833, -1.255427) 
(51.757835, -1.255409) 
(51.757839, -1.25537) 
(51.757845, -1.255337) 
(51.757859, -1.255319) 
(51.757868, -1.255291) 
(51.757877, -1.255261) 
(51.757881, -1.255232) 
(51.757887, -1.255202) 
(51.757891, -1.255186) 
(51.757898, -1.255155) 
(51.757905, -1.255124) 
(51.757912, -1.255089) 
(51.757918, -1.255059) 
(51.757929, -1.255032) 
(51.757933, -1.254995) 
(51.75794, -1.254983) 
(51.75795, -1.254946) 
(51.757956, -1.254929) 
(51.757962, -1.254895) 
(51.757966, -1.254878) 
(51.757968, -1.254844) 
(51.757977, -1.254807) 
(51.757983, -1.254788) 
(51.757992, -1.254748) 
(51.757998, -1.254729) 
(51.758006, -1.254691) 
(51.758011, -1.254672) 
(51.75802, -1.254633) 
(51.75803, -1.254595) 
(51.758035, -1.254576) 
(51.758046, -1.254538) 
(51.758047, -1.254521) 
(51.758055, -1.254484) 
(51.758058, -1.254467) 
(51.758067, -1.25443) 
(51.758072, -1.254412) 
(51.75808, -1.254377) 
(51.758092, -1.254342) 
(51.758097, -1.254326) 
(51.758107, -1.254294) 
(51.758115, -1.254252) 
(51.758127, -1.254223) 
(51.75814, -1.254201) 
(51.758152, -1.254172) 
(51.758158, -1.254157) 
(51.75817, -1.254128) 
(51.758181, -1.254099) 
(51.758191, -1.254071) 
(51.758207, -1.254041) 
(51.758219, -1.254012) 
(51.758226, -1.253984) 
(51.758231, -1.253954) 
(51.758237, -1.253939) 
(51.75825, -1.253905) 
(51.758263, -1.25387) 
(51.758269, -1.253846) 
(51.75828, -1.253805) 
(51.758292, -1.253798) 
(51.758303, -1.253764) 
(51.758309, -1.253746) 
(51.758321, -1.253713) 
(51.758326, -1.253696) 
(51.758336, -1.253654) 
(51.758349, -1.25363) 
(51.758353, -1.253609) 
(51.758366, -1.253583) 
(51.758376, -1.253547) 
(51.758381, -1.253531) 
(51.758393, -1.253505) 
(51.758403, -1.253474) 
(51.758414, -1.253444) 
(51.758424, -1.253413) 
(51.758436, -1.253382) 
(51.758442, -1.253366) 
(51.758453, -1.253332) 
(51.758464, -1.253302) 
(51.75847, -1.253286) 
(51.758481, -1.253258) 
(51.758493, -1.253232) 
(51.758502, -1.253203) 
(51.758511, -1.253176) 
(51.758519, -1.253148) 
(51.75853, -1.253104) 
(51.758538, -1.253084) 
(51.758547, -1.253062) 
(51.758562, -1.253037) 
(51.758572, -1.253026) 
(51.758574, -1.252976) 
(51.75858, -1.252945) 
(51.758589, -1.252923) 
(51.758594, -1.2529) 
(51.758591, -1.252869) 
(51.758586, -1.252851) 
(51.758573, -1.252826) 
(51.758559, -1.252814) 
(51.758544, -1.252798) 
(51.758522, -1.2528) 
(51.758503, -1.252789) 
(51.758486, -1.252773) 
(51.7585, -1.252695) 
(51.75849, -1.25269) 
(51.758439, -1.252735) 
(51.758418, -1.25272) 
(51.758403, -1.252718) 
(51.758389, -1.252684) 
(51.758382, -1.252666) 
(51.758359, -1.252643) 
(51.758347, -1.252643) 
(51.758321, -1.252627) 
(51.758311, -1.252615) 
(51.758295, -1.252581) 
(51.758262, -1.252577) 
(51.758251, -1.252562) 
(51.75823, -1.252543) 
(51.758218, -1.252533) 
(51.758196, -1.252512) 
(51.758184, -1.252504) 
(51.758156, -1.252487) 
(51.758132, -1.252469) 
(51.75812, -1.252458) 
(51.758098, -1.252439) 
(51.758085, -1.252428) 
(51.75806, -1.252415) 
(51.758038, -1.252417) 
(51.758026, -1.252384) 
(51.758015, -1.252372) 
(51.757989, -1.252354) 
(51.757973, -1.252351) 
(51.757945, -1.252333) 
(51.757931, -1.252322) 
(51.757918, -1.252317) 
(51.757893, -1.252295) 
(51.757882, -1.252285) 
(51.75787, -1.252277) 
(51.757857, -1.252271) 
(51.757832, -1.25225) 
(51.757818, -1.25224) 
(51.757807, -1.252228) 
(51.757793, -1.252219) 
(51.757765, -1.252206) 
(51.757752, -1.252197) 
(51.757736, -1.252189) 
(51.757708, -1.252172) 
(51.757694, -1.252162) 
(51.757683, -1.252152) 
(51.757673, -1.25214) 
(51.757642, -1.252126) 
(51.75763, -1.252119) 
(51.757617, -1.25211) 
(51.757596, -1.25208) 
(51.757583, -1.252076) 
(51.757567, -1.252074) 
(51.757556, -1.252059) 
(51.757531, -1.252038) 
(51.757517, -1.252027) 
(51.757493, -1.252038) 
(51.757481, -1.252028) 
(51.75745, -1.252033) 
(51.757435, -1.252028) 
(51.757406, -1.252018) 
(51.757391, -1.252013) 
(51.757376, -1.252009) 
(51.757364, -1.252) 
(51.757337, -1.251987) 
(51.757325, -1.251981) 
(51.7573, -1.251961) 
(51.757292, -1.251946) 
(51.757276, -1.251944) 
(51.757241, -1.251947) 
(51.757228, -1.251939) 
(51.757198, -1.251932) 
(51.75718, -1.251938) 
(51.757155, -1.25196) 
(51.757131, -1.251935) 
(51.757116, -1.251931) 
(51.757112, -1.251907) 
(51.757083, -1.251894) 
(51.757069, -1.25189) 
(51.757056, -1.251881) 
(51.757043, -1.251877) 
(51.75701, -1.251873) 
(51.756997, -1.251868) 
(51.756979, -1.251868) 
(51.756951, -1.251861) 
(51.756937, -1.251856) 
(51.756924, -1.251847) 
(51.756897, -1.251839) 
(51.756885, -1.251835) 
(51.756871, -1.251836) 
(51.756839, -1.251837) 
(51.756811, -1.25183) 
(51.756782, -1.251821) 
(51.756769, -1.251817) 
(51.756742, -1.251809) 
(51.756727, -1.251806) 
(51.7567, -1.2518) 
(51.756687, -1.251794) 
(51.756658, -1.251793) 
(51.756632, -1.251785) 
(51.756619, -1.251782) 
(51.756592, -1.251776) 
(51.756565, -1.251773) 
(51.756552, -1.251772) 
(51.756518, -1.251781) 
(51.756512, -1.251768) 
(51.756486, -1.251763) 
(51.756479, -1.251752) 
(51.756456, -1.251742) 
(51.756444, -1.251736) 
(51.756418, -1.251734) 
(51.756393, -1.251727) 
(51.756378, -1.251728) 
(51.756349, -1.251717) 
(51.756325, -1.251713) 
(51.75631, -1.251714) 
(51.756284, -1.251707) 
(51.756257, -1.251708) 
(51.756244, -1.251709) 
(51.756216, -1.251708) 
(51.756204, -1.251705) 
(51.756177, -1.251702) 
(51.756164, -1.251701) 
(51.756138, -1.251695) 
(51.75611, -1.251697) 
(51.756097, -1.251696) 
(51.756068, -1.251697) 
(51.756043, -1.251693) 
(51.75603, -1.251691) 
(51.756001, -1.251691) 
(51.755975, -1.251683) 
(51.755962, -1.251682) 
(51.755937, -1.251692) 
(51.755911, -1.25169) 
(51.755905, -1.251633) 
(51.755871, -1.25169) 
(51.755858, -1.251689) 
(51.755834, -1.251688) 
(51.755808, -1.251683) 
(51.755789, -1.251683) 
(51.755775, -1.251686) 
(51.755752, -1.251685) 
(51.755741, -1.251684) 
(51.755716, -1.251684) 
(51.755705, -1.251684) 
(51.755683, -1.25168) 
(51.755661, -1.25168) 
(51.755642, -1.251676) 
(51.75562, -1.251677) 
(51.755601, -1.251676) 
(51.755577, -1.251677) 
(51.755566, -1.251678) 
(51.755543, -1.251678) 
(51.755519, -1.251685) 
(51.755496, -1.251688) 
(51.755476, -1.251689) 
(51.755455, -1.251682) 
(51.755444, -1.251684) 
(51.755423, -1.251686) 
(51.755402, -1.251688) 
(51.755381, -1.25169) 
(51.755361, -1.251696) 
(51.75534, -1.251688) 
(51.755319, -1.251685) 
(51.755299, -1.251681) 
(51.755288, -1.251681) 
(51.755265, -1.251678) 
(51.755242, -1.251688) 
(51.755223, -1.251709) 
(51.755212, -1.25169) 
(51.755194, -1.251694) 
(51.755174, -1.251699) 
(51.755156, -1.251699) 
(51.755139, -1.251694) 
(51.755113, -1.251698) 
(51.755095, -1.251682) 
(51.755079, -1.251678) 
(51.755068, -1.251694) 
(51.755047, -1.251705) 
(51.755056, -1.251681) 
(51.755054, -1.25169) 
(51.755018, -1.251759) 
(51.755008, -1.25178) 
(51.755008, -1.251813) 
(51.75501, -1.251839) 
(51.755011, -1.251857) 
(51.754974, -1.251884) 
(51.755017, -1.251914) 
(51.755017, -1.251942) 
(51.755015, -1.251974) 
(51.755014, -1.252023) 
(51.755021, -1.252031) 
(51.755018, -1.252078) 
(51.755019, -1.252118) 
(51.755019, -1.252136) 
(51.755015, -1.252175) 
(51.755025, -1.25219) 
(51.755029, -1.252225) 
(51.755033, -1.252247) 
(51.755026, -1.252289) 
(51.755033, -1.252323) 
(51.755032, -1.252342) 
(51.755037, -1.252376) 
(51.755067, -1.252374) 
(51.755042, -1.252426) 
(51.755042, -1.252446) 
(51.755044, -1.252484) 
(51.755044, -1.252503) 
(51.75505, -1.252538) 
(51.75505, -1.252576) 
(51.755053, -1.252592) 
(51.755055, -1.252626) 
(51.755059, -1.252661) 
(51.755062, -1.252695) 
(51.755063, -1.252732) 
(51.755063, -1.252765) 
(51.755065, -1.252798) 
(51.755066, -1.252831) 
(51.755076, -1.252853) 
(51.755074, -1.252887) 
(51.755077, -1.252916) 
(51.75508, -1.252945) 
(51.755081, -1.252976) 
(51.755083, -1.253005) 
(51.755081, -1.253033) 
(51.755081, -1.253065) 
(51.755075, -1.253076) 
(51.75508, -1.253099) 
(51.755075, -1.253141) 
(51.75508, -1.253176) 
(51.755079, -1.253207) 
(51.755076, -1.25324) 
(51.755071, -1.253274) 
(51.755069, -1.253307) 
(51.755028, -1.253366) 
(51.75502, -1.253403) 
(51.755066, -1.253403) 
(51.755042, -1.253451) 
(51.755042, -1.253484) 
(51.75504, -1.253503) 
(51.755058, -1.253523) 
(51.755049, -1.25355) 
(51.755056, -1.253594) 
(51.755114, -1.253555) 
(51.755047, -1.253669) 
(51.755051, -1.253701) 
(51.755043, -1.253739) 
(51.755037, -1.25376) 
(51.755047, -1.253783) 
(51.755006, -1.253814) 
(51.755017, -1.253868) 
(51.755014, -1.253899) 
(51.754953, -1.253906) 
(51.754999, -1.253938) 
(51.754999, -1.253938) 
(51.754999, -1.253938) 
(51.754999, -1.253938) 
(51.754999, -1.253938) 
(51.755024, -1.254097) 
(51.755015, -1.254117) 
(51.754997, -1.254154) 
(51.755012, -1.254179) 
(51.75492, -1.254129) 
(51.755038, -1.254179) 
(51.755015, -1.25421) 
